  a,b,c,d,e,f,g,h,i,j,k
  0.862,0.179629,95.3101,-0.200174,0.00348443,-0.203658,1,
  0.872,-0.820946,95.2679,-0.203432,-0.00566526,-0.197767,1,
  0.882,-1.79239,95.2198,-0.206535,-0.0145492,-0.191986,1,
  0.892,-2.73526,95.1658,-0.209487,-0.0231723,-0.186315,1,
  0.902,-3.65012,95.1064,-0.212296,-0.0315396,-0.180756,1,
  0.912,-4.53751,95.0417,-0.214966,-0.0396564,-0.17531,1,
  0.922,-5.39802,94.972,-0.217505,-0.0475276,-0.169977,1,
  0.932,-6.2322,94.8975,-0.219916,-0.0551586,-0.164758,1,
  0.942,-7.04063,94.8184,-0.222207,-0.0625543,-0.159652,1,
  0.952,-7.82387,94.7349,-0.22438,-0.0697201,-0.15466,1,
  0.962,-8.58249,94.6473,-0.226442,-0.0766609,-0.149781,1,
  0.972,-9.31705,94.5556,-0.228397,-0.0833821,-0.145015,1,
  0.982,-10.0281,94.4601,-0.230249,-0.0898887,-0.140361,1,
  0.992,-10.7162,94.3609,-0.232003,-0.0961857,-0.135817,1,
  1.002,-11.382,94.2583,-0.233663,-0.102278,-0.131384,1,
  1.012,-12.0259,94.1523,-0.235232,-0.108171,-0.12706,1,
  1.022,-12.6485,94.0432,-0.236714,-0.11387,-0.122844,1,
  1.032,-13.2504,93.931,-0.238113,-0.119378,-0.118735,1,
  1.042,-13.832,93.8159,-0.239433,-0.124702,-0.114731,1,
  1.052,-14.3939,93.6981,-0.240676,-0.129846,-0.11083,1,
  1.062,-14.9366,93.5776,-0.241847,-0.134814,-0.107032,1,
  1.072,-15.4606,93.4547,-0.242947,-0.139612,-0.103335,1,
  1.082,-15.9665,93.3293,-0.24398,-0.144243,-0.0997365,1,
  1.092,-16.4546,93.2017,-0.244948,-0.148713,-0.0962354,1,
  1.102,-16.9255,93.0719,-0.245855,-0.153025,-0.0928301,1,
  1.112,-17.3797,92.9401,-0.246702,-0.157184,-0.0895187,1,
  1.122,-17.8176,92.8063,-0.247493,-0.161194,-0.0862994,1,
  1.132,-18.2397,92.6706,-0.24823,-0.165059,-0.0831705,1,
  1.142,-18.6464,92.5332,-0.248914,-0.168784,-0.0801303,1,
  1.152,-19.0381,92.394,-0.249549,-0.172372,-0.0771767,1,
  1.162,-19.4154,92.2533,-0.250136,-0.175828,-0.0743081,1,
  1.172,-19.7785,92.111,-0.250677,-0.179155,-0.0715226,1,
  1.182,-20.128,91.9673,-0.251175,-0.182356,-0.0688184,1,
  1.192,-20.4642,91.8222,-0.25163,-0.185436,-0.0661936,1,
  1.202,-20.7875,91.6758,-0.252045,-0.188399,-0.0636465,1,
  1.212,-21.0983,91.5282,-0.252422,-0.191246,-0.0611753,1,
  1.222,-21.3969,91.3794,-0.252761,-0.193983,-0.0587781,1,
  1.232,-21.6838,91.2296,-0.253066,-0.196612,-0.0564532,1,
  1.242,-21.9593,91.0786,-0.253336,-0.199137,-0.0541988,1,
  1.252,-22.2237,90.9267,-0.253574,-0.201561,-0.0520132,1,
  1.262,-22.4774,90.7739,-0.253781,-0.203886,-0.0498947,1,
  1.272,-22.7207,90.6201,-0.253958,-0.206117,-0.0478415,1,
  1.282,-22.9539,90.4656,-0.254107,-0.208255,-0.045852,1,
  1.292,-23.1774,90.3102,-0.254228,-0.210304,-0.0439246,1,
  1.302,-23.3914,90.1542,-0.254324,-0.212266,-0.0420575,1,
  1.312,-23.5962,89.9974,-0.254394,-0.214145,-0.0402493,1,
  1.322,-23.7922,89.84,-0.254441,-0.215942,-0.0384983,1,
  1.332,-23.9795,89.6819,-0.254464,-0.217661,-0.036803,1,
  1.342,-24.1586,89.5234,-0.254466,-0.219304,-0.0351619,1,
  1.352,-24.3296,89.3642,-0.254447,-0.220873,-0.0335734,1,
  1.362,-24.4929,89.2046,-0.254407,-0.222371,-0.032036,1,
  1.372,-24.6486,89.0445,-0.254349,-0.2238,-0.0305485,1,
  1.382,-24.797,88.8841,-0.254272,-0.225162,-0.0291093,1,
  1.392,-24.9383,88.7232,-0.254177,-0.22646,-0.0277171,1,
  1.402,-25.0729,88.5619,-0.254066,-0.227695,-0.0263705,1,
  1.412,-25.2008,88.4003,-0.253938,-0.22887,-0.0250683,1,
  1.422,-25.3223,88.2384,-0.253796,-0.229987,-0.0238091,1,
  1.432,-25.4377,88.0762,-0.253638,-0.231046,-0.0225917,1,
  1.442,-25.5471,87.9138,-0.253467,-0.232052,-0.0214148,1,
  1.452,-25.6508,87.7511,-0.253282,-0.233004,-0.0202772,1,
  1.462,-25.7488,87.5882,-0.253084,-0.233906,-0.0191778,1,
  1.472,-25.8415,87.4251,-0.252874,-0.234758,-0.0181154,1,
  1.482,-25.929,87.2619,-0.252652,-0.235563,-0.017089,1,
  1.492,-26.0115,87.0985,-0.252419,-0.236322,-0.0160973,1,
  1.502,-26.0891,86.935,-0.252175,-0.237036,-0.0151394,1,
  1.512,-26.162,86.7714,-0.251921,-0.237707,-0.0142142,1,
  1.522,-26.2303,86.6077,-0.251657,-0.238337,-0.0133207,1,
  1.532,-26.2944,86.4439,-0.251384,-0.238926,-0.0124579,1,
  1.542,-26.3541,86.2801,-0.251102,-0.239477,-0.0116249,1,
  1.552,-26.4098,86.1162,-0.250812,-0.239991,-0.0108208,1,
  1.562,-26.4616,85.9524,-0.250513,-0.240469,-0.0100446,1,
  1.572,-26.5096,85.7885,-0.250207,-0.240911,-0.0092954,1,
  1.582,-26.5539,85.6246,-0.249893,-0.241321,-0.00857247,1,
  1.592,-26.5946,85.4607,-0.249573,-0.241698,-0.00787488,1,
  1.602,-26.632,85.2969,-0.249245,-0.242043,-0.00720184,1,
  1.612,-26.666,85.1331,-0.248911,-0.242359,-0.00655256,1,
  1.622,-26.6969,84.9693,-0.248571,-0.242645,-0.0059263,1,
  1.632,-26.7247,84.8056,-0.248226,-0.242903,-0.00532229,1,
  1.642,-26.7496,84.642,-0.247875,-0.243135,-0.00473985,1,
  1.652,-26.7716,84.4785,-0.247518,-0.24334,-0.00417825,1,
  1.662,-26.7908,84.3151,-0.247157,-0.24352,-0.00363679,1,
  1.672,-26.8074,84.1518,-0.24679,-0.243676,-0.00311483,1,
  1.682,-26.8215,83.9886,-0.24642,-0.243808,-0.00261176,1,
  1.692,-26.8331,83.8255,-0.246045,-0.243918,-0.00212691,1,
  1.702,-26.8423,83.6626,-0.245666,-0.244006,-0.00165972,1,
  1.712,-26.8493,83.4998,-0.245283,-0.244073,-0.00120954,1,
  1.722,-26.854,83.3371,-0.244896,-0.24412,-0.000775871,1,
  1.732,-26.8566,83.1746,-0.244506,-0.244148,-0.000358169,1,
  1.742,-26.8572,83.0123,-0.244113,-0.244157,4.41256e-05,1,
  1.752,-26.8558,82.8501,-0.243716,-0.244148,0.000431574,1,
  1.762,-26.8525,82.6881,-0.243317,-0.244121,0.000804606,1,
  1.772,-26.8474,82.5263,-0.242914,-0.244078,0.00116375,1,
  1.782,-26.8406,82.3646,-0.242509,-0.244019,0.00150946,1,
  1.792,-26.832,82.2032,-0.242102,-0.243944,0.00184217,1,
  1.802,-26.8218,82.0419,-0.241692,-0.243854,0.00216236,1,
  1.812,-26.8101,81.8808,-0.24128,-0.24375,0.00247044,1,
  1.822,-26.7968,81.72,-0.240866,-0.243633,0.00276682,1,
  1.832,-26.7821,81.5593,-0.24045,-0.243502,0.00305188,1,
  1.842,-26.7661,81.3989,-0.240032,-0.243358,0.00332606,1,
  1.852,-26.7486,81.2387,-0.239612,-0.243202,0.00358971,1,
  1.862,-26.7299,81.0787,-0.239191,-0.243034,0.00384318,1,
  1.872,-26.71,80.9189,-0.238768,-0.242855,0.00408682,1,
  1.882,-26.6888,80.7594,-0.238344,-0.242665,0.00432098,1,
  1.892,-26.6665,80.6001,-0.237918,-0.242464,0.004546,1,
  1.902,-26.6432,80.441,-0.237492,-0.242254,0.00476223,1,
  1.912,-26.6187,80.2822,-0.237064,-0.242034,0.00496986,1,
  1.922,-26.5933,80.1236,-0.236635,-0.241804,0.00516928,1,
  1.932,-26.5668,79.9652,-0.236205,-0.241566,0.00536075,1,
  1.942,-26.5395,79.8071,-0.235774,-0.241318,0.00554458,1,
  1.952,-26.5112,79.6492,-0.235342,-0.241063,0.00572104,1,
  1.962,-26.4821,79.4916,-0.23491,-0.2408,0.00589033,1,
  1.972,-26.4522,79.3342,-0.234477,-0.240529,0.00605274,1,
  1.982,-26.4214,79.1771,-0.234043,-0.240251,0.00620854,1,
  1.992,-26.3899,79.0203,-0.233609,-0.239966,0.00635792,1,
  2.002,-26.3577,78.8637,-0.233174,-0.239675,0.00650113,1,
  2.012,-26.3248,78.7073,-0.232738,-0.239377,0.00663838,1,
  2.022,-26.2912,78.5513,-0.232303,-0.239073,0.00676991,1,
  2.032,-26.257,78.3955,-0.231867,-0.238763,0.0068959,1,
  2.042,-26.2222,78.2399,-0.23143,-0.238447,0.00701654,1,
  2.052,-26.1867,78.0846,-0.230994,-0.238126,0.00713202,1,
  2.062,-26.1507,77.9296,-0.230557,-0.2378,0.00724254,1,
  2.072,-26.1142,77.7749,-0.23012,-0.237469,0.00734824,1,
  2.082,-26.0771,77.6204,-0.229683,-0.237133,0.00744935,1,
  2.092,-26.0396,77.4662,-0.229246,-0.236792,0.00754601,1,
  2.102,-26.0016,77.3123,-0.228809,-0.236448,0.00763837,1,
  2.112,-25.9631,77.1586,-0.228372,-0.236099,0.00772661,1,
  2.122,-25.9243,77.0052,-0.227935,-0.235746,0.00781086,1,
  2.132,-25.885,76.8521,-0.227498,-0.23539,0.00789127,1,
  2.142,-25.8453,76.6993,-0.227061,-0.235029,0.00796798,1,
  2.152,-25.8052,76.5467,-0.226625,-0.234666,0.00804113,1,
  2.162,-25.7648,76.3944,-0.226188,-0.234299,0.00811084,1,
  2.172,-25.724,76.2424,-0.225752,-0.233929,0.00817724,1,
  2.182,-25.683,76.0907,-0.225316,-0.233556,0.00824046,1,
  2.192,-25.6416,75.9393,-0.22488,-0.233181,0.0083006,1,
  2.202,-25.5999,75.7881,-0.224445,-0.232802,0.00835778,1,
  2.212,-25.558,75.6372,-0.224009,-0.232422,0.00841212,1,
  2.222,-25.5157,75.4866,-0.223574,-0.232038,0.0084637,1,
  2.232,-25.4733,75.3363,-0.22314,-0.231653,0.00851265,1,
  2.242,-25.4306,75.1862,-0.222706,-0.231265,0.00855903,1,
  2.252,-25.3876,75.0364,-0.222272,-0.230875,0.00860298,1,
  2.262,-25.3445,74.8869,-0.221839,-0.230483,0.00864457,1,
  2.272,-25.3012,74.7377,-0.221406,-0.230089,0.00868387,1,
  2.282,-25.2576,74.5888,-0.220973,-0.229694,0.00872097,1,
  2.292,-25.2139,74.4401,-0.220541,-0.229297,0.00875599,1,
  2.302,-25.17,74.2918,-0.220109,-0.228898,0.00878896,1,
  2.312,-25.126,74.1437,-0.219678,-0.228498,0.00881997,1,
  2.322,-25.0818,73.9959,-0.219248,-0.228097,0.00884913,1,
  2.332,-25.0375,73.8484,-0.218818,-0.227694,0.00887648,1,
  2.342,-24.993,73.7011,-0.218388,-0.22729,0.00890207,1,
  2.352,-24.9484,73.5542,-0.217959,-0.226885,0.008926,1,
  2.362,-24.9037,73.4075,-0.217531,-0.226479,0.00894831,1,
  2.372,-24.8589,73.2611,-0.217103,-0.226072,0.00896906,1,
